date,close,high,low,open
2020-05-15 17:20:00+00:00,261.38,261.38,261.38,261.38
2020-05-15 17:30:00+00:00,261.48,261.48,261.38,261.38
2020-05-15 17:40:00+00:00,261.48,261.48,261.48,261.48
2020-05-15 17:50:00+00:00,261.78,261.78,261.23,261.23
2020-05-15 18:00:00+00:00,262.39,262.425,261.78,261.78
2020-05-15 18:10:00+00:00,262.37,262.39,262.23,262.39
2020-05-15 18:20:00+00:00,262.37,262.37,262.37,262.37
2020-05-15 18:30:00+00:00,261.71,262.37,261.71,262.37
2020-05-15 18:40:00+00:00,261.81,261.86,261.6,261.71
2020-05-15 18:50:00+00:00,261.76,262.1,261.76,262.1
2020-05-15 19:00:00+00:00,262.21,262.295,261.76,261.76
2020-05-15 19:10:00+00:00,261.9,262.21,261.9,262.21
2020-05-15 19:20:00+00:00,262.48,262.48,261.9,261.9
2020-05-15 19:30:00+00:00,262.48,262.48,262.48,262.48
2020-05-15 19:40:00+00:00,261.77,262.48,261.77,262.48
2020-05-15 19:50:00+00:00,263.0,263.0,262.26,262.44
