date,close,high,low,open
2020-05-15 17:20:00+00:00,27.53,27.61,27.52,27.535
2020-05-15 17:30:00+00:00,27.505,27.625,27.505,27.53
2020-05-15 17:40:00+00:00,27.58,27.62,27.555,27.57
2020-05-15 17:50:00+00:00,27.67,27.73,27.67,27.685
2020-05-15 18:00:00+00:00,27.73,27.8,27.7,27.73
2020-05-15 18:10:00+00:00,27.575,27.74,27.575,27.73
2020-05-15 18:20:00+00:00,27.53,27.6,27.51,27.575
2020-05-15 18:30:00+00:00,27.475,27.525,27.47,27.52
2020-05-15 18:40:00+00:00,27.45,27.57,27.45,27.475
2020-05-15 18:50:00+00:00,27.36,27.465,27.34,27.44
2020-05-15 19:00:00+00:00,27.45,27.47,27.37,27.37
2020-05-15 19:10:00+00:00,27.5,27.5,27.35,27.41
2020-05-15 19:20:00+00:00,27.55,27.56,27.43,27.5
2020-05-15 19:30:00+00:00,27.545,27.595,27.51,27.555
2020-05-15 19:40:00+00:00,27.54,27.54,27.495,27.515
2020-05-15 19:50:00+00:00,27.605,27.66,27.54,27.56
